Init E (V) = 0.06
High E (V) = 1.8
Low E (V) = -0.95
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A
-0.799	-5.440e-5
-0.800	-5.477e-5
-0.801	-5.517e-5
-0.802	-5.557e-5
-0.803	-5.594e-5
-0.804	-5.633e-5
-0.805	-5.670e-5
-0.806	-5.710e-5
-0.807	-5.750e-5
-0.808	-5.790e-5
-0.809	-5.830e-5
-0.810	-5.873e-5
-0.811	-5.913e-5
-0.812	-5.953e-5
-0.813	-5.993e-5
-0.814	-6.036e-5
-0.815	-6.079e-5
-0.816	-6.123e-5
-0.817	-6.166e-5
-0.818	-6.209e-5
-0.819	-6.252e-5
-0.820	-6.295e-5
-0.821	-6.341e-5
-0.822	-6.384e-5
-0.823	-6.430e-5
-0.824	-6.473e-5
-0.825	-6.519e-5
-0.826	-6.565e-5
-0.827	-6.612e-5
-0.828	-6.658e-5
-0.829	-6.704e-5
-0.830	-6.750e-5
-0.831	-6.796e-5
-0.832	-6.842e-5
-0.833	-6.891e-5
-0.834	-6.938e-5
-0.835	-6.984e-5
-0.836	-7.033e-5
-0.837	-7.079e-5
-0.838	-7.128e-5
-0.839	-7.178e-5
-0.840	-7.227e-5
-0.841	-7.276e-5
-0.842	-7.325e-5
-0.843	-7.374e-5
-0.844	-7.424e-5
-0.845	-7.473e-5
-0.846	-7.522e-5
-0.847	-7.574e-5
-0.848	-7.624e-5
-0.849	-7.676e-5
-0.850	-7.725e-5
-0.851	-7.777e-5
-0.852	-7.830e-5
-0.853	-7.879e-5
-0.854	-7.934e-5
-0.855	-7.986e-5
-0.856	-8.039e-5
-0.857	-8.091e-5
-0.858	-8.143e-5
-0.859	-8.196e-5
-0.860	-8.248e-5
-0.861	-8.303e-5
-0.862	-8.356e-5
-0.863	-8.411e-5
-0.864	-8.463e-5
-0.865	-8.519e-5
-0.866	-8.571e-5
-0.867	-8.626e-5
-0.868	-8.685e-5
-0.869	-8.740e-5
-0.870	-8.795e-5
-0.871	-8.854e-5
-0.872	-8.906e-5
-0.873	-8.965e-5
-0.874	-9.020e-5
-0.875	-9.075e-5
-0.876	-9.134e-5
-0.877	-9.189e-5
-0.878	-9.248e-5
-0.879	-9.303e-5
-0.880	-9.361e-5
-0.881	-9.420e-5
-0.882	-9.478e-5
-0.883	-9.537e-5
-0.884	-9.598e-5
-0.885	-9.657e-5
-0.886	-9.715e-5
-0.887	-9.774e-5
-0.888	-9.832e-5
-0.889	-9.893e-5
-0.890	-9.955e-5
-0.891	-1.001e-4
-0.892	-1.007e-4
-0.893	-1.014e-4
-0.894	-1.019e-4
-0.895	-1.026e-4
-0.896	-1.032e-4
-0.897	-1.038e-4
-0.898	-1.044e-4
-0.899	-1.050e-4
-0.900	-1.057e-4
-0.901	-1.063e-4
-0.902	-1.069e-4
-0.903	-1.076e-4
-0.904	-1.082e-4
-0.905	-1.088e-4
-0.906	-1.095e-4
-0.907	-1.101e-4
-0.908	-1.107e-4
-0.909	-1.114e-4
-0.910	-1.120e-4
-0.911	-1.127e-4
-0.912	-1.133e-4
-0.913	-1.140e-4
-0.914	-1.146e-4
-0.915	-1.153e-4
-0.916	-1.159e-4
-0.917	-1.166e-4
-0.918	-1.173e-4
-0.919	-1.179e-4
-0.920	-1.186e-4
-0.921	-1.193e-4
-0.922	-1.200e-4
-0.923	-1.206e-4
-0.924	-1.213e-4
-0.925	-1.220e-4
-0.926	-1.227e-4
-0.927	-1.234e-4
-0.928	-1.241e-4
-0.929	-1.248e-4
-0.930	-1.254e-4
-0.931	-1.262e-4
-0.932	-1.269e-4
-0.933	-1.276e-4
-0.934	-1.282e-4
-0.935	-1.290e-4
-0.936	-1.297e-4
-0.937	-1.304e-4
-0.938	-1.311e-4
-0.939	-1.318e-4
-0.940	-1.326e-4
-0.941	-1.333e-4
-0.942	-1.341e-4
-0.943	-1.348e-4
-0.944	-1.355e-4
-0.945	-1.362e-4
-0.946	-1.370e-4
-0.947	-1.378e-4
-0.948	-1.385e-4
-0.949	-1.392e-4
-0.950	-1.385e-4
-0.949	-1.362e-4
-0.948	-1.343e-4
-0.947	-1.327e-4
-0.946	-1.312e-4
-0.945	-1.298e-4
-0.944	-1.285e-4
-0.943	-1.273e-4
-0.942	-1.261e-4
-0.941	-1.250e-4
-0.940	-1.238e-4
-0.939	-1.228e-4
-0.938	-1.218e-4
-0.937	-1.207e-4
-0.936	-1.198e-4
-0.935	-1.188e-4
-0.934	-1.179e-4
-0.933	-1.170e-4
-0.932	-1.161e-4
-0.931	-1.152e-4
-0.930	-1.143e-4
-0.929	-1.135e-4
-0.928	-1.126e-4
-0.927	-1.118e-4
-0.926	-1.110e-4
-0.925	-1.102e-4
-0.924	-1.094e-4
-0.923	-1.086e-4
-0.922	-1.078e-4
-0.921	-1.071e-4
-0.920	-1.063e-4
-0.919	-1.056e-4
-0.918	-1.048e-4
-0.917	-1.041e-4
-0.916	-1.034e-4
-0.915	-1.027e-4
-0.914	-1.020e-4
-0.913	-1.013e-4
-0.912	-1.006e-4
-0.911	-9.989e-5
-0.910	-9.918e-5
-0.909	-9.853e-5
-0.908	-9.786e-5
