Mar. 10, 2019   12:09:40
Cyclic Voltammetry
File: 
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.8
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
2nd E (V) = 0.6
Sens 2 (A/V) = 1e-4
Comp R (ohm) = 20.0

Segment 1:
Ep = -0.141V
ip = -1.036e-3A
Ah = -6.457e-3C

Segment 2:

Segment 3:
Ep = -0.134V
ip = -1.014e-3A
Ah = -5.793e-3C

Segment 4:

Segment 5:
Ep = -0.145V
ip = -1.007e-3A
Ah = -6.891e-3C

Ep = -0.665V
ip = -2.306e-5A
Ah = -1.842e-5C

Segment 6:

Segment 7:
Ep = -0.140V
ip = -1.012e-3A
Ah = -6.416e-3C

Ep = -0.380V
ip = -1.708e-5A
Ah = -1.052e-5C

Current 2:

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Segment 7:

Potential/V, i1/A, i2/A
-0.017, -1.803e-4, 1.667e-5
-0.018, -1.803e-4, 1.666e-5
-0.019, -1.850e-4, 1.668e-5
-0.020, -1.862e-4, 1.669e-5
-0.021, -1.903e-4, 1.670e-5
-0.022, -1.917e-4, 1.669e-5
-0.023, -1.961e-4, 1.670e-5
-0.024, -1.973e-4, 1.671e-5
-0.025, -2.017e-4, 1.673e-5
-0.026, -2.031e-4, 1.674e-5
-0.027, -2.071e-4, 1.676e-5
-0.028, -2.097e-4, 1.679e-5
-0.029, -2.137e-4, 1.682e-5
-0.030, -2.165e-4, 1.684e-5
-0.031, -2.211e-4, 1.687e-5
-0.032, -2.247e-4, 1.689e-5
-0.033, -2.298e-4, 1.692e-5
-0.034, -2.340e-4, 1.695e-5
-0.035, -2.390e-4, 1.697e-5
-0.036, -2.441e-4, 1.701e-5
-0.037, -2.489e-4, 1.703e-5
-0.038, -2.543e-4, 1.706e-5
-0.039, -2.600e-4, 1.708e-5
-0.040, -2.656e-4, 1.712e-5
-0.041, -2.715e-4, 1.713e-5
-0.042, -2.780e-4, 1.717e-5
-0.043, -2.838e-4, 1.718e-5
-0.044, -2.917e-4, 1.724e-5
-0.045, -2.978e-4, 1.724e-5
-0.046, -3.058e-4, 1.728e-5
-0.047, -3.124e-4, 1.729e-5
-0.048, -3.210e-4, 1.735e-5
-0.049, -3.279e-4, 1.734e-5
-0.050, -3.371e-4, 1.741e-5
-0.051, -3.436e-4, 1.741e-5
-0.052, -3.541e-4, 1.749e-5
-0.053, -3.606e-4, 1.749e-5
-0.054, -3.714e-4, 1.755e-5
-0.055, -3.785e-4, 1.756e-5
-0.056, -3.899e-4, 1.765e-5
-0.057, -3.970e-4, 1.766e-5
-0.058, -4.088e-4, 1.776e-5
-0.059, -4.156e-4, 1.778e-5
-0.060, -4.288e-4, 1.788e-5
-0.061, -4.361e-4, 1.789e-5
-0.062, -4.500e-4, 1.801e-5
-0.063, -4.581e-4, 1.802e-5
-0.064, -4.723e-4, 1.813e-5
-0.065, -4.806e-4, 1.814e-5
-0.066, -4.960e-4, 1.826e-5
-0.067, -5.046e-4, 1.826e-5
-0.068, -5.208e-4, 1.839e-5
-0.069, -5.294e-4, 1.838e-5
-0.070, -5.459e-4, 1.850e-5
-0.071, -5.557e-4, 1.849e-5
-0.072, -5.719e-4, 1.861e-5
-0.073, -5.820e-4, 1.860e-5
-0.074, -5.986e-4, 1.874e-5
-0.075, -6.078e-4, 1.873e-5
-0.076, -6.246e-4, 1.887e-5
-0.077, -6.343e-4, 1.887e-5
-0.078, -6.516e-4, 1.902e-5
-0.079, -6.631e-4, 1.901e-5
-0.080, -6.802e-4, 1.916e-5
-0.081, -6.911e-4, 1.915e-5
-0.082, -7.080e-4, 1.929e-5
-0.083, -7.184e-4, 1.929e-5
-0.084, -7.359e-4, 1.946e-5
-0.085, -7.459e-4, 1.944e-5
-0.086, -7.644e-4, 1.961e-5
-0.087, -7.764e-4, 1.960e-5
-0.088, -7.930e-4, 1.974e-5
-0.089, -8.039e-4, 1.974e-5
-0.090, -8.212e-4, 1.991e-5
-0.091, -8.316e-4, 1.990e-5
-0.092, -8.489e-4, 2.007e-5
-0.093, -8.589e-4, 2.007e-5
-0.094, -8.777e-4, 2.023e-5
-0.095, -8.892e-4, 2.022e-5
-0.096, -9.059e-4, 2.036e-5
-0.097, -9.166e-4, 2.035e-5
-0.098, -9.338e-4, 2.050e-5
-0.099, -9.448e-4, 2.049e-5
-0.100, -9.611e-4, 2.062e-5
-0.101, -9.705e-4, 2.061e-5
-0.102, -9.870e-4, 2.074e-5
-0.103, -9.979e-4, 2.074e-5
-0.104, -1.012e-3, 2.085e-5
-0.105, -1.023e-3, 2.085e-5
-0.106, -1.037e-3, 2.096e-5
-0.107, -1.048e-3, 2.096e-5
-0.108, -1.061e-3, 2.106e-5
-0.109, -1.070e-3, 2.106e-5
-0.110, -1.082e-3, 2.114e-5
-0.111, -1.091e-3, 2.115e-5
-0.112, -1.101e-3, 2.123e-5
-0.113, -1.110e-3, 2.125e-5
-0.114, -1.119e-3, 2.133e-5
-0.115, -1.127e-3, 2.134e-5
-0.116, -1.135e-3, 2.141e-5
-0.117, -1.143e-3, 2.142e-5
-0.118, -1.151e-3, 2.148e-5
-0.119, -1.157e-3, 2.149e-5
-0.120, -1.163e-3, 2.154e-5
-0.121, -1.168e-3, 2.156e-5
-0.122, -1.173e-3, 2.159e-5
-0.123, -1.178e-3, 2.165e-5
-0.124, -1.181e-3, 2.168e-5
-0.125, -1.186e-3, 2.174e-5
-0.126, -1.189e-3, 2.175e-5
-0.127, -1.192e-3, 2.182e-5
-0.128, -1.194e-3, 2.182e-5
-0.129, -1.194e-3, 2.189e-5
-0.130, -1.196e-3, 2.190e-5
-0.131, -1.196e-3, 2.198e-5
-0.132, -1.198e-3, 2.197e-5
-0.133, -1.200e-3, 2.205e-5
-0.134, -1.201e-3, 2.202e-5
-0.135, -1.204e-3, 2.208e-5
-0.136, -1.203e-3, 2.201e-5
-0.137, -1.204e-3, 2.209e-5
-0.138, -1.204e-3, 2.201e-5
-0.139, -1.204e-3, 2.209e-5
-0.140, -1.203e-3, 2.200e-5
-0.141, -1.205e-3, 2.208e-5
-0.142, -1.203e-3, 2.198e-5
-0.143, -1.206e-3, 2.207e-5
-0.144, -1.203e-3, 2.196e-5
-0.145, -1.206e-3, 2.206e-5
-0.146, -1.203e-3, 2.194e-5
-0.147, -1.204e-3, 2.203e-5
-0.148, -1.199e-3, 2.192e-5
-0.149, -1.199e-3, 2.204e-5
-0.150, -1.196e-3, 2.194e-5
-0.151, -1.199e-3, 2.208e-5
-0.152, -1.194e-3, 2.196e-5
-0.153, -1.200e-3, 2.208e-5
-0.154, -1.196e-3, 2.194e-5
-0.155, -1.199e-3, 2.205e-5
-0.156, -1.196e-3, 2.190e-5
-0.157, -1.199e-3, 2.203e-5
-0.158, -1.195e-3, 2.187e-5
-0.159, -1.198e-3, 2.200e-5
-0.160, -1.194e-3, 2.186e-5
-0.161, -1.199e-3, 2.200e-5
-0.162, -1.192e-3, 2.184e-5
-0.163, -1.197e-3, 2.199e-5
-0.164, -1.193e-3, 2.184e-5
-0.165, -1.198e-3, 2.199e-5
-0.166, -1.194e-3, 2.181e-5
-0.167, -1.197e-3, 2.194e-5
-0.168, -1.193e-3, 2.176e-5
-0.169, -1.197e-3, 2.190e-5
-0.170, -1.193e-3, 2.170e-5
-0.171, -1.198e-3, 2.185e-5
-0.172, -1.195e-3, 2.163e-5
-0.173, -1.201e-3, 2.177e-5
-0.174, -1.196e-3, 2.156e-5
-0.175, -1.202e-3, 2.172e-5
-0.176, -1.197e-3, 2.151e-5
-0.177, -1.198e-3, 2.168e-5
-0.178, -1.192e-3, 2.150e-5
-0.179, -1.193e-3, 2.168e-5
-0.180, -1.186e-3, 2.153e-5
-0.181, -1.194e-3, 2.172e-5
-0.182, -1.189e-3, 2.156e-5
-0.183, -1.194e-3, 2.175e-5
-0.184, -1.188e-3, 2.160e-5
-0.185, -1.194e-3, 2.181e-5
-0.186, -1.188e-3, 2.166e-5
-0.187, -1.194e-3, 2.186e-5
-0.188, -1.188e-3, 2.170e-5
-0.189, -1.193e-3, 2.188e-5
-0.190, -1.186e-3, 2.171e-5
-0.191, -1.194e-3, 2.190e-5
-0.192, -1.188e-3, 2.175e-5
-0.193, -1.195e-3, 2.195e-5
-0.194, -1.190e-3, 2.177e-5
-0.195, -1.196e-3, 2.192e-5
-0.196, -1.192e-3, 2.174e-5
-0.197, -1.196e-3, 2.190e-5
-0.198, -1.192e-3, 2.174e-5
-0.199, -1.196e-3, 2.189e-5
-0.200, -1.191e-3, 2.174e-5
-0.201, -1.197e-3, 2.190e-5
-0.202, -1.196e-3, 2.176e-5
-0.203, -1.202e-3, 2.191e-5
-0.204, -1.197e-3, 2.174e-5
-0.205, -1.201e-3, 2.189e-5
-0.206, -1.198e-3, 2.172e-5
-0.207, -1.200e-3, 2.185e-5
-0.208, -1.195e-3, 2.169e-5
-0.209, -1.201e-3, 2.183e-5
-0.210, -1.198e-3, 2.167e-5
-0.211, -1.202e-3, 2.180e-5
-0.212, -1.197e-3, 2.166e-5
-0.213, -1.197e-3, 2.179e-5
-0.214, -1.196e-3, 2.168e-5
-0.215, -1.200e-3, 2.181e-5
-0.216, -1.198e-3, 2.168e-5
-0.217, -1.203e-3, 2.180e-5
-0.218, -1.201e-3, 2.165e-5
-0.219, -1.204e-3, 2.175e-5
-0.220, -1.202e-3, 2.163e-5
-0.221, -1.204e-3, 2.175e-5
-0.222, -1.198e-3, 2.164e-5
-0.223, -1.199e-3, 2.178e-5
-0.224, -1.197e-3, 2.172e-5
-0.225, -1.201e-3, 2.185e-5
-0.226, -1.200e-3, 2.176e-5
-0.227, -1.204e-3, 2.188e-5
-0.228, -1.202e-3, 2.180e-5
-0.229, -1.203e-3, 2.189e-5
-0.230, -1.201e-3, 2.181e-5
-0.231, -1.204e-3, 2.192e-5
-0.232, -1.202e-3, 2.186e-5
-0.233, -1.203e-3, 2.195e-5
-0.234, -1.204e-3, 2.189e-5
-0.235, -1.205e-3, 2.196e-5
-0.236, -1.204e-3, 2.189e-5
-0.237, -1.206e-3, 2.196e-5
-0.238, -1.207e-3, 2.191e-5
-0.239, -1.208e-3, 2.197e-5
-0.240, -1.205e-3, 2.191e-5
-0.241, -1.203e-3, 2.198e-5
-0.242, -1.201e-3, 2.198e-5
-0.243, -1.198e-3, 2.205e-5
-0.244, -1.197e-3, 2.206e-5
-0.245, -1.199e-3, 2.213e-5
-0.246, -1.203e-3, 2.213e-5
-0.247, -1.201e-3, 2.216e-5
-0.248, -1.204e-3, 2.215e-5
-0.249, -1.203e-3, 2.217e-5
-0.250, -1.204e-3, 2.215e-5
-0.251, -1.202e-3, 2.216e-5
-0.252, -1.205e-3, 2.218e-5
-0.253, -1.202e-3, 2.216e-5
-0.254, -1.204e-3, 2.220e-5
-0.255, -1.206e-3, 2.221e-5
-0.256, -1.208e-3, 2.223e-5
-0.257, -1.209e-3, 2.221e-5
-0.258, -1.210e-3, 2.223e-5
-0.259, -1.209e-3, 2.218e-5
-0.260, -1.209e-3, 2.220e-5
-0.261, -1.210e-3, 2.217e-5
-0.262, -1.214e-3, 2.219e-5
-0.263, -1.210e-3, 2.212e-5
-0.264, -1.213e-3, 2.218e-5
-0.265, -1.210e-3, 2.211e-5
-0.266, -1.212e-3, 2.215e-5
-0.267, -1.209e-3, 2.207e-5
-0.268, -1.214e-3, 2.215e-5
-0.269, -1.213e-3, 2.210e-5
-0.270, -1.214e-3, 2.216e-5
-0.271, -1.208e-3, 2.208e-5
-0.272, -1.211e-3, 2.219e-5
-0.273, -1.211e-3, 2.212e-5
-0.274, -1.215e-3, 2.224e-5
-0.275, -1.210e-3, 2.214e-5
-0.276, -1.215e-3, 2.226e-5
-0.277, -1.209e-3, 2.216e-5
-0.278, -1.214e-3, 2.226e-5
-0.279, -1.208e-3, 2.214e-5
-0.280, -1.212e-3, 2.226e-5
-0.281, -1.207e-3, 2.217e-5
-0.282, -1.213e-3, 2.231e-5
-0.283, -1.207e-3, 2.220e-5
-0.284, -1.215e-3, 2.237e-5
-0.285, -1.209e-3, 2.225e-5
-0.286, -1.215e-3, 2.240e-5
-0.287, -1.210e-3, 2.226e-5
-0.288, -1.216e-3, 2.241e-5
-0.289, -1.212e-3, 2.228e-5
-0.290, -1.219e-3, 2.242e-5
-0.291, -1.211e-3, 2.226e-5
-0.292, -1.218e-3, 2.245e-5
-0.293, -1.213e-3, 2.233e-5
-0.294, -1.222e-3, 2.252e-5
-0.295, -1.218e-3, 2.237e-5
-0.296, -1.222e-3, 2.254e-5
-0.297, -1.219e-3, 2.238e-5
-0.298, -1.224e-3, 2.255e-5
-0.299, -1.218e-3, 2.236e-5
-0.300, -1.223e-3, 2.254e-5
-0.301, -1.219e-3, 2.237e-5
-0.302, -1.225e-3, 2.252e-5
-0.303, -1.219e-3, 2.232e-5
-0.304, -1.223e-3, 2.248e-5
-0.305, -1.219e-3, 2.229e-5
-0.306, -1.225e-3, 2.245e-5
-0.307, -1.220e-3, 2.222e-5
-0.308, -1.224e-3, 2.238e-5
-0.309, -1.215e-3, 2.214e-5
-0.310, -1.221e-3, 2.232e-5
-0.311, -1.217e-3, 2.212e-5
-0.312, -1.225e-3, 2.230e-5
-0.313, -1.218e-3, 2.210e-5
-0.314, -1.223e-3, 2.223e-5
-0.315, -1.215e-3, 2.201e-5
-0.316, -1.223e-3, 2.218e-5
-0.317, -1.218e-3, 2.196e-5
-0.318, -1.226e-3, 2.211e-5
-0.319, -1.219e-3, 2.190e-5
-0.320, -1.224e-3, 2.207e-5
-0.321, -1.219e-3, 2.191e-5
-0.322, -1.226e-3, 2.210e-5
-0.323, -1.219e-3, 2.192e-5
-0.324, -1.227e-3, 2.210e-5
-0.325, -1.224e-3, 2.193e-5
-0.326, -1.229e-3, 2.210e-5
-0.327, -1.221e-3, 2.195e-5
-0.328, -1.223e-3, 2.216e-5
-0.329, -1.219e-3, 2.203e-5
-0.330, -1.225e-3, 2.223e-5
-0.331, -1.219e-3, 2.206e-5
-0.332, -1.223e-3, 2.226e-5
-0.333, -1.219e-3, 2.213e-5
-0.334, -1.223e-3, 2.231e-5
-0.335, -1.218e-3, 2.217e-5
-0.336, -1.222e-3, 2.236e-5
-0.337, -1.217e-3, 2.220e-5
-0.338, -1.222e-3, 2.239e-5
-0.339, -1.217e-3, 2.227e-5
-0.340, -1.222e-3, 2.247e-5
-0.341, -1.218e-3, 2.237e-5
-0.342, -1.221e-3, 2.256e-5
-0.343, -1.220e-3, 2.246e-5
-0.344, -1.226e-3, 2.265e-5
-0.345, -1.220e-3, 2.251e-5
-0.346, -1.224e-3, 2.268e-5
-0.347, -1.220e-3, 2.256e-5
-0.348, -1.225e-3, 2.272e-5
-0.349, -1.221e-3, 2.259e-5
-0.350, -1.226e-3, 2.276e-5
-0.351, -1.222e-3, 2.264e-5
-0.352, -1.226e-3, 2.279e-5
-0.353, -1.222e-3, 2.267e-5
-0.354, -1.229e-3, 2.282e-5
-0.355, -1.228e-3, 2.267e-5
-0.356, -1.228e-3, 2.279e-5
-0.357, -1.223e-3, 2.267e-5
-0.358, -1.224e-3, 2.280e-5
-0.359, -1.215e-3, 2.270e-5
-0.360, -1.216e-3, 2.288e-5
-0.361, -1.216e-3, 2.282e-5
-0.362, -1.220e-3, 2.298e-5
-0.363, -1.221e-3, 2.291e-5
-0.364, -1.224e-3, 2.305e-5
-0.365, -1.222e-3, 2.297e-5
-0.366, -1.224e-3, 2.309e-5
-0.367, -1.224e-3, 2.303e-5
-0.368, -1.227e-3, 2.315e-5
-0.369, -1.227e-3, 2.306e-5
-0.370, -1.227e-3, 2.312e-5
-0.371, -1.226e-3, 2.305e-5
-0.372, -1.227e-3, 2.312e-5
-0.373, -1.227e-3, 2.305e-5
-0.374, -1.227e-3, 2.313e-5
-0.375, -1.229e-3, 2.313e-5
-0.376, -1.228e-3, 2.318e-5
-0.377, -1.225e-3, 2.316e-5
-0.378, -1.224e-3, 2.321e-5
-0.379, -1.224e-3, 2.323e-5
-0.380, -1.226e-3, 2.329e-5
-0.381, -1.227e-3, 2.331e-5
-0.382, -1.221e-3, 2.332e-5
-0.383, -1.221e-3, 2.336e-5
-0.384, -1.222e-3, 2.342e-5
-0.385, -1.225e-3, 2.345e-5
-0.386, -1.225e-3, 2.348e-5
-0.387, -1.226e-3, 2.351e-5
-0.388, -1.226e-3, 2.354e-5
-0.389, -1.229e-3, 2.356e-5
-0.390, -1.229e-3, 2.352e-5
-0.391, -1.231e-3, 2.354e-5
-0.392, -1.231e-3, 2.352e-5
-0.393, -1.232e-3, 2.352e-5
-0.394, -1.227e-3, 2.349e-5
-0.395, -1.227e-3, 2.357e-5
-0.396, -1.227e-3, 2.356e-5
-0.397, -1.228e-3, 2.364e-5
-0.398, -1.226e-3, 2.363e-5
-0.399, -1.226e-3, 2.370e-5
-0.400, -1.221e-3, 2.369e-5
-0.401, -1.225e-3, 2.379e-5
-0.402, -1.223e-3, 2.376e-5
-0.403, -1.227e-3, 2.386e-5
-0.404, -1.225e-3, 2.383e-5
-0.405, -1.230e-3, 2.394e-5
-0.406, -1.228e-3, 2.386e-5
-0.407, -1.234e-3, 2.398e-5
-0.408, -1.229e-3, 2.387e-5
-0.409, -1.231e-3, 2.403e-5
-0.410, -1.228e-3, 2.399e-5
-0.411, -1.234e-3, 2.412e-5
-0.412, -1.228e-3, 2.405e-5
-0.413, -1.234e-3, 2.421e-5
-0.414, -1.231e-3, 2.412e-5
-0.415, -1.238e-3, 2.429e-5
-0.416, -1.231e-3, 2.416e-5
-0.417, -1.233e-3, 2.430e-5
-0.418, -1.227e-3, 2.418e-5
-0.419, -1.233e-3, 2.435e-5
-0.420, -1.229e-3, 2.423e-5
-0.421, -1.233e-3, 2.441e-5
-0.422, -1.226e-3, 2.431e-5
-0.423, -1.230e-3, 2.449e-5
-0.424, -1.224e-3, 2.438e-5
-0.425, -1.229e-3, 2.456e-5
-0.426, -1.226e-3, 2.444e-5
-0.427, -1.233e-3, 2.463e-5
-0.428, -1.231e-3, 2.448e-5
-0.429, -1.236e-3, 2.466e-5
-0.430, -1.231e-3, 2.451e-5
-0.431, -1.235e-3, 2.467e-5
-0.432, -1.229e-3, 2.454e-5
-0.433, -1.237e-3, 2.473e-5
-0.434, -1.233e-3, 2.456e-5
-0.435, -1.239e-3, 2.478e-5
-0.436, -1.235e-3, 2.463e-5
-0.437, -1.238e-3, 2.484e-5
-0.438, -1.228e-3, 2.467e-5
-0.439, -1.231e-3, 2.491e-5
-0.440, -1.223e-3, 2.475e-5
-0.441, -1.226e-3, 2.506e-5
-0.442, -1.223e-3, 2.499e-5
-0.443, -1.228e-3, 2.526e-5
-0.444, -1.219e-3, 2.515e-5
-0.445, -1.226e-3, 2.545e-5
-0.446, -1.220e-3, 2.531e-5
-0.447, -1.228e-3, 2.560e-5
-0.448, -1.221e-3, 2.542e-5
-0.449, -1.226e-3, 2.571e-5
-0.450, -1.220e-3, 2.558e-5
-0.451, -1.226e-3, 2.582e-5
-0.452, -1.218e-3, 2.569e-5
-0.453, -1.227e-3, 2.599e-5
-0.454, -1.222e-3, 2.586e-5
-0.455, -1.227e-3, 2.612e-5
-0.456, -1.221e-3, 2.600e-5
-0.457, -1.228e-3, 2.628e-5
-0.458, -1.222e-3, 2.614e-5
-0.459, -1.229e-3, 2.642e-5
-0.460, -1.225e-3, 2.629e-5
-0.461, -1.231e-3, 2.653e-5
-0.462, -1.226e-3, 2.636e-5
-0.463, -1.231e-3, 2.661e-5
-0.464, -1.225e-3, 2.647e-5
-0.465, -1.231e-3, 2.673e-5
-0.466, -1.225e-3, 2.654e-5
-0.467, -1.229e-3, 2.682e-5
-0.468, -1.225e-3, 2.666e-5
-0.469, -1.228e-3, 2.692e-5
-0.470, -1.222e-3, 2.678e-5
-0.471, -1.226e-3, 2.705e-5
-0.472, -1.221e-3, 2.691e-5
-0.473, -1.228e-3, 2.718e-5
-0.474, -1.223e-3, 2.701e-5
-0.475, -1.226e-3, 2.728e-5
-0.476, -1.224e-3, 2.719e-5
-0.477, -1.228e-3, 2.744e-5
-0.478, -1.226e-3, 2.735e-5
-0.479, -1.229e-3, 2.753e-5
-0.480, -1.223e-3, 2.739e-5
-0.481, -1.226e-3, 2.766e-5
-0.482, -1.222e-3, 2.756e-5
-0.483, -1.228e-3, 2.779e-5
-0.484, -1.222e-3, 2.767e-5
-0.485, -1.226e-3, 2.790e-5
-0.486, -1.223e-3, 2.770e-5
-0.487, -1.226e-3, 2.788e-5
-0.488, -1.221e-3, 2.769e-5
-0.489, -1.226e-3, 2.800e-5
-0.490, -1.224e-3, 2.791e-5
-0.491, -1.224e-3, 2.803e-5
-0.492, -1.219e-3, 2.798e-5
-0.493, -1.223e-3, 2.821e-5
-0.494, -1.221e-3, 2.814e-5
-0.495, -1.224e-3, 2.832e-5
-0.496, -1.220e-3, 2.826e-5
-0.497, -1.223e-3, 2.841e-5
-0.498, -1.221e-3, 2.837e-5
-0.499, -1.224e-3, 2.853e-5
-0.500, -1.222e-3, 2.848e-5
-0.501, -1.223e-3, 2.862e-5
-0.502, -1.223e-3, 2.850e-5
-0.503, -1.222e-3, 2.865e-5
-0.504, -1.223e-3, 2.858e-5
-0.505, -1.223e-3, 2.873e-5
-0.506, -1.223e-3, 2.864e-5
-0.507, -1.223e-3, 2.876e-5
-0.508, -1.222e-3, 2.873e-5
-0.509, -1.221e-3, 2.877e-5
-0.510, -1.222e-3, 2.883e-5
-0.511, -1.221e-3, 2.888e-5
-0.512, -1.224e-3, 2.892e-5
-0.513, -1.224e-3, 2.899e-5
-0.514, -1.225e-3, 2.902e-5
-0.515, -1.222e-3, 2.909e-5
-0.516, -1.222e-3, 2.905e-5
-0.517, -1.219e-3, 2.910e-5
-0.518, -1.218e-3, 2.911e-5
-0.519, -1.216e-3, 2.913e-5
-0.520, -1.219e-3, 2.917e-5
-0.521, -1.219e-3, 2.922e-5
-0.522, -1.223e-3, 2.927e-5
-0.523, -1.222e-3, 2.932e-5
-0.524, -1.225e-3, 2.937e-5
-0.525, -1.221e-3, 2.929e-5
-0.526, -1.222e-3, 2.940e-5
-0.527, -1.221e-3, 2.936e-5
-0.528, -1.223e-3, 2.943e-5
-0.529, -1.223e-3, 2.943e-5
-0.530, -1.224e-3, 2.946e-5
-0.531, -1.221e-3, 2.945e-5
-0.532, -1.222e-3, 2.954e-5
-0.533, -1.218e-3, 2.958e-5
-0.534, -1.221e-3, 2.960e-5
-0.535, -1.217e-3, 2.958e-5
-0.536, -1.224e-3, 2.976e-5
-0.537, -1.222e-3, 2.966e-5
-0.538, -1.225e-3, 2.973e-5
-0.539, -1.221e-3, 2.967e-5
-0.540, -1.224e-3, 2.981e-5
-0.541, -1.220e-3, 2.977e-5
-0.542, -1.224e-3, 2.985e-5
-0.543, -1.217e-3, 2.976e-5
-0.544, -1.221e-3, 2.994e-5
-0.545, -1.216e-3, 2.992e-5
-0.546, -1.223e-3, 3.005e-5
-0.547, -1.216e-3, 2.996e-5
-0.548, -1.223e-3, 3.018e-5
-0.549, -1.219e-3, 3.001e-5
-0.550, -1.224e-3, 3.010e-5
-0.551, -1.219e-3, 3.002e-5
-0.552, -1.225e-3, 3.017e-5
-0.553, -1.222e-3, 3.005e-5
-0.554, -1.227e-3, 3.021e-5
-0.555, -1.221e-3, 3.003e-5
-0.556, -1.227e-3, 3.018e-5
-0.557, -1.223e-3, 3.010e-5
-0.558, -1.229e-3, 3.027e-5
-0.559, -1.223e-3, 3.007e-5
-0.560, -1.225e-3, 3.022e-5
-0.561, -1.218e-3, 3.008e-5
-0.562, -1.222e-3, 3.031e-5
-0.563, -1.220e-3, 3.013e-5
-0.564, -1.226e-3, 3.040e-5
-0.565, -1.219e-3, 3.019e-5
-0.566, -1.222e-3, 3.043e-5
-0.567, -1.213e-3, 3.022e-5
-0.568, -1.218e-3, 3.054e-5
-0.569, -1.213e-3, 3.031e-5
-0.570, -1.219e-3, 3.062e-5
-0.571, -1.214e-3, 3.047e-5
-0.572, -1.219e-3, 3.073e-5
-0.573, -1.214e-3, 3.054e-5
-0.574, -1.220e-3, 3.077e-5
-0.575, -1.215e-3, 3.060e-5
-0.576, -1.222e-3, 3.078e-5
-0.577, -1.215e-3, 3.053e-5
-0.578, -1.222e-3, 3.080e-5
-0.579, -1.214e-3, 3.056e-5
-0.580, -1.221e-3, 3.088e-5
-0.581, -1.214e-3, 3.068e-5
-0.582, -1.221e-3, 3.092e-5
-0.583, -1.216e-3, 3.072e-5
-0.584, -1.223e-3, 3.100e-5
-0.585, -1.218e-3, 3.069e-5
-0.586, -1.222e-3, 3.095e-5
-0.587, -1.217e-3, 3.077e-5
-0.588, -1.226e-3, 3.092e-5
-0.589, -1.218e-3, 3.072e-5
-0.590, -1.226e-3, 3.102e-5
-0.591, -1.223e-3, 3.080e-5
-0.592, -1.229e-3, 3.095e-5
-0.593, -1.225e-3, 3.075e-5
-0.594, -1.229e-3, 3.089e-5
-0.595, -1.227e-3, 3.068e-5
-0.596, -1.232e-3, 3.081e-5
-0.597, -1.230e-3, 3.061e-5
-0.598, -1.235e-3, 3.079e-5
-0.599, -1.230e-3, 3.047e-5
-0.600, -1.230e-3, 3.072e-5
-0.601, -1.224e-3, 3.059e-5
-0.602, -1.224e-3, 3.080e-5
-0.603, -1.217e-3, 3.064e-5
-0.604, -1.218e-3, 3.089e-5
-0.605, -1.212e-3, 3.076e-5
-0.606, -1.215e-3, 3.101e-5
-0.607, -1.210e-3, 3.089e-5
-0.608, -1.215e-3, 3.110e-5
-0.609, -1.214e-3, 3.091e-5
-0.610, -1.221e-3, 3.119e-5
-0.611, -1.219e-3, 3.095e-5
-0.612, -1.224e-3, 3.123e-5
-0.613, -1.221e-3, 3.103e-5
-0.614, -1.224e-3, 3.127e-5
-0.615, -1.220e-3, 3.100e-5
-0.616, -1.222e-3, 3.132e-5
-0.617, -1.221e-3, 3.119e-5
-0.618, -1.226e-3, 3.139e-5
-0.619, -1.224e-3, 3.129e-5
-0.620, -1.227e-3, 3.143e-5
-0.621, -1.222e-3, 3.130e-5
-0.622, -1.224e-3, 3.148e-5
-0.623, -1.220e-3, 3.128e-5
-0.624, -1.220e-3, 3.150e-5
-0.625, -1.219e-3, 3.137e-5
-0.626, -1.223e-3, 3.158e-5
-0.627, -1.221e-3, 3.142e-5
-0.628, -1.226e-3, 3.164e-5
-0.629, -1.225e-3, 3.145e-5
-0.630, -1.227e-3, 3.165e-5
-0.631, -1.227e-3, 3.150e-5
-0.632, -1.224e-3, 3.150e-5
-0.633, -1.222e-3, 3.151e-5
-0.634, -1.222e-3, 3.158e-5
-0.635, -1.218e-3, 3.154e-5
-0.636, -1.219e-3, 3.176e-5
-0.637, -1.219e-3, 3.164e-5
-0.638, -1.217e-3, 3.168e-5
-0.639, -1.215e-3, 3.175e-5
-0.640, -1.215e-3, 3.190e-5
-0.641, -1.216e-3, 3.192e-5
-0.642, -1.216e-3, 3.204e-5
-0.643, -1.214e-3, 3.204e-5
-0.644, -1.213e-3, 3.215e-5
-0.645, -1.214e-3, 3.218e-5
-0.646, -1.218e-3, 3.232e-5
-0.647, -1.222e-3, 3.229e-5
-0.648, -1.220e-3, 3.238e-5
-0.649, -1.220e-3, 3.239e-5
-0.650, -1.218e-3, 3.250e-5
-0.651, -1.220e-3, 3.261e-5
-0.652, -1.219e-3, 3.273e-5
-0.653, -1.220e-3, 3.278e-5
-0.654, -1.220e-3, 3.287e-5
-0.655, -1.223e-3, 3.278e-5
-0.656, -1.220e-3, 3.279e-5
